id,parent_id,is_periodic_copy,shift_x_um,shift_y_um,x_um,y_um,r_um,diameter_um,x_mm,y_mm,r_mm,diameter_mm
39,28,False,0.0,0.0,1.0654328153991088,40.81071130598128,3.5,7.0,0.0010654328153991087,0.04081071130598128,0.0035,0.007
40,28,True,50.0,0.0,51.065432815399106,40.81071130598128,3.5,7.0,0.0510654328153991,0.04081071130598128,0.0035,0.007
41,29,False,0.0,0.0,43.82014514495696,15.49701551099287,3.5,7.0,0.04382014514495696,0.01549701551099287,0.0035,0.007
42,30,False,0.0,0.0,22.352061672427048,15.960648465776327,3.5,7.0,0.022352061672427048,0.015960648465776328,0.0035,0.007
43,31,False,0.0,0.0,7.843703327258446,3.643630901889167,3.5,7.0,0.007843703327258447,0.0036436309018891668,0.0035,0.007
44,32,False,0.0,0.0,4.770334184555469,34.66956452064488,3.5,7.0,0.004770334184555468,0.03466956452064488,0.0035,0.007
45,33,False,0.0,0.0,11.833564270556574,22.318325975811316,3.5,7.0,0.011833564270556573,0.022318325975811317,0.0035,0.007
46,34,False,0.0,0.0,22.446007982857427,40.98972189393941,3.5,7.0,0.022446007982857428,0.04098972189393941,0.0035,0.007
47,35,False,0.0,0.0,22.277086829845334,3.6214381270594243,3.5,7.0,0.022277086829845333,0.0036214381270594244,0.0035,0.007
48,36,False,0.0,0.0,18.976564420785692,22.255013665131923,3.5,7.0,0.018976564420785692,0.022255013665131922,0.0035,0.007
49,37,False,0.0,0.0,44.17705932437257,27.82113441929743,3.5,7.0,0.04417705932437257,0.02782113441929743,0.0035,0.007
50,38,False,0.0,0.0,25.851933715351336,9.775282210674419,3.5,7.0,0.025851933715351338,0.009775282210674419,0.0035,0.007
51,39,False,0.0,0.0,43.877422507921416,40.55777945337789,3.5,7.0,0.04387742250792142,0.04055777945337789,0.0035,0.007
52,40,False,0.0,0.0,19.160609383907737,34.68106440943607,3.5,7.0,0.019160609383907738,0.034681064409436066,0.0035,0.007
53,41,False,0.0,0.0,11.644409015668133,47.326934709172114,3.5,7.0,0.011644409015668133,0.04732693470917211,0.0035,0.007
54,41,True,0.0,-50.0,11.644409015668133,-2.6730652908278856,3.5,7.0,0.011644409015668133,-0.0026730652908278857,0.0035,0.007
55,42,False,0.0,0.0,40.42948631798725,21.75164739801945,3.5,7.0,0.04042948631798725,0.02175164739801945,0.0035,0.007
56,43,False,0.0,0.0,25.928530883483916,47.20994532311755,3.5,7.0,0.025928530883483916,0.04720994532311755,0.0035,0.007
57,43,True,0.0,-50.0,25.928530883483916,-2.7900546768824483,3.5,7.0,0.025928530883483916,-0.0027900546768824482,0.0035,0.007
58,44,False,0.0,0.0,0.7539862067366906,3.0578783330489636,3.5,7.0,0.0007539862067366906,0.003057878333048964,0.0035,0.007
59,44,True,0.0,50.0,0.7539862067366906,53.05787833304896,3.5,7.0,0.0007539862067366906,0.05305787833304896,0.0035,0.007
60,44,True,50.0,0.0,50.75398620673669,3.0578783330489636,3.5,7.0,0.05075398620673669,0.003057878333048964,0.0035,0.007
61,44,True,50.0,50.0,50.75398620673669,53.05787833304896,3.5,7.0,0.05075398620673669,0.05305787833304896,0.0035,0.007
62,45,False,0.0,0.0,29.574350449907627,15.856949387944677,3.5,7.0,0.029574350449907628,0.01585694938794468,0.0035,0.007
63,46,False,0.0,0.0,32.972330923583165,9.600580261069815,3.5,7.0,0.03297233092358316,0.009600580261069816,0.0035,0.007
64,47,False,0.0,0.0,26.08028064476396,22.0529159379625,3.5,7.0,0.02608028064476396,0.0220529159379625,0.0035,0.007
65,48,False,0.0,0.0,40.53729774235603,34.20011379622833,3.5,7.0,0.04053729774235603,0.03420011379622833,0.0035,0.007
66,49,False,0.0,0.0,47.654133665806675,34.540104781329795,3.5,7.0,0.047654133665806675,0.034540104781329795,0.0035,0.007
67,49,True,-50.0,0.0,-2.3458663341933246,34.540104781329795,3.5,7.0,-0.0023458663341933248,0.034540104781329795,0.0035,0.007
68,50,False,0.0,0.0,15.318719463597748,41.14810070723174,3.5,7.0,0.015318719463597748,0.04114810070723174,0.0035,0.007
69,51,False,0.0,0.0,47.20228936867072,9.207269858356693,3.5,7.0,0.04720228936867072,0.009207269858356692,0.0035,0.007
70,51,True,-50.0,0.0,-2.7977106313292808,9.207269858356693,3.5,7.0,-0.0027977106313292806,0.009207269858356692,0.0035,0.007
71,52,False,0.0,0.0,8.184419486842279,40.9178731952758,3.5,7.0,0.008184419486842278,0.0409178731952758,0.0035,0.007
72,53,False,0.0,0.0,36.52177240250141,3.2090991466988594,3.5,7.0,0.036521772402501415,0.0032090991466988596,0.0035,0.007
73,53,True,0.0,50.0,36.52177240250141,53.20909914669886,3.5,7.0,0.036521772402501415,0.053209099146698864,0.0035,0.007
74,54,False,0.0,0.0,4.311920491803174,9.84672982434171,3.5,7.0,0.004311920491803174,0.00984672982434171,0.0035,0.007
75,55,False,0.0,0.0,8.060955364562965,15.890934308466948,3.5,7.0,0.008060955364562965,0.01589093430846695,0.0035,0.007
